0,0,0
0.5,0.54630249,0.546302438
1,1.557407725,1.5574077368
1.5,14.10141995,14.1014204
2,-2.185039863,-2.185039997
2.5,-0.747022297,-0.747022092
3,-0.142546543,-0.1425466239
3.5,0.37458564,0.374585718
4,1.157821282,1.157820821
4.5,4.637332055,4.637234688
5,-3.380515006,-3.381007433
5.5,-0.995584052,-0.996022701
6,-0.291006191,-0.291844875
6.28318531,0,0
